Index,Tag,Atag,Btag,pIC50_MMP12,Smiles,A_SortMax,B_SortMax,Final QC Purity,Generation-No
2131,A43B31,A43,B31,5.1,COc1c(C)cc(cc1C)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,21,>98,
2132,A43B32,A43,B32,3.8,OC(=O)[C@H](CSc1ccccc1)NS(=O)(=O)c2ccc(cc2)c3cccc4cccnc34,44,48,>98,
2133,A43B33,A43,B33,6.6,OCc1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,13,93,
2134,A43B34,A43,B34,4.3,COc1ccc(cc1c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O)C(C)C,44,40,>98,
2135,A43B35,A43,B35,4.8,OC(=O)[C@H](CSc1ccccc1)NS(=O)(=O)c2ccc(cc2)c3cccc4c5ccccc5sc34,44,27,>98,
2136,A43B36,A43,B36,4.5,COc1ccc(c(OC)c1OC)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,47,>98,
2137,A43B37,A43,B37,4.4,COc1ccc(Cl)cc1c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,41,>98,
2138,A43B38,A43,B38,4.9,OC(=O)[C@H](CSc1ccccc1)NS(=O)(=O)c2ccc(cc2)c3cccc(C#N)c3,44,24,95,
2139,A43B39,A43,B39,4.2,CC(=O)c1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,43,98,
2140,A43B40,A43,B40,Not Made,NCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,25,0,
2141,A43B41,A43,B41,6.4,COC(=O)c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,11,>98,
2142,A43B42,A43,B42,5,OC(=O)[C@H](CSc1ccccc1)NS(=O)(=O)c2ccc(cc2)c3cccc(OCc4ccccc4)c3,44,36,>98,
2143,A43B43,A43,B43,5.9,OC(=O)[C@H](CSc1ccccc1)NS(=O)(=O)c2ccc(cc2)c3cc(F)c(F)c(F)c3,44,19,>98,Gen-4
2144,A43B44,A43,B44,4.8,Cc1cc(F)ccc1c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,28,>98,
2145,A43B45,A43,B45,Not Made,OC(=O)[C@H](CSc1ccccc1)NS(=O)(=O)c2ccc(cc2)c3ccc(F)c(C=O)c3,44,30,61,
2146,A43B46,A43,B46,4.9,COc1cccc(c1F)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,39,>98,
2147,A43B47,A43,B47,4.9,CCOC(=O)c1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,31,93,
2148,A43B48,A43,B48,6.4,Cc1ccc(cc1F)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,7,>98,
2149,A43B49,A43,B49,4.6,COc1c(F)cc(F)cc1c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,46,>98,
2150,A43B50,A43,B50,Not Made,Cc1ccc(F)c(c1Cl)c2ccc(cc2)S(=O)(=O)N[C@@H](CSc3ccccc3)C(=O)O,44,49,58,
2151,A44B01,A44,B01,5.4,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccccc3,30,12,>98,
2152,A44B02,A44,B02,Not Assayed,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccc(Br)cc3,30,5,>98,Gen-8
2153,A44B03,A44,B03,4.6,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc(c3)N(=O)=O,30,16,>98,
2154,A44B04,A44,B04,6.1,Cc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,9,>98,
2155,A44B05,A44,B05,Not Assayed,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc4c5ccccc5oc34,30,32,98,
2156,A44B06,A44,B06,5.2,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc4Sc5ccccc5Sc34,30,37,>98,Gen-10
2157,A44B07,A44,B07,6.4,CSc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,1,>98,
2158,A44B08,A44,B08,4.2,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc(c3)C(F)(F)F,30,33,>98,
2159,A44B09,A44,B09,3.7,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccccc3N(=O)=O,30,23,98,
2160,A44B10,A44,B10,4.7,Cc1ccc(cc1N(=O)=O)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,22,>98,
2161,A44B11,A44,B11,5.3,CC(=O)Nc1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,17,>98,
2162,A44B12,A44,B12,5.3,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc(F)c3,30,18,>98,
2163,A44B13,A44,B13,Inactive,COc1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,44,98,
2164,A44B14,A44,B14,4.2,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccccc3Cl,30,26,97,
2165,A44B15,A44,B15,4.7,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccccc3F,30,20,98,
2166,A44B16,A44,B16,4.1,CCOc1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,29,>98,
2167,A44B17,A44,B17,Not Made,OCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,14,0,
2168,A44B18,A44,B18,7.2,CCCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,3,>98,Gen-7
2169,A44B19,A44,B19,6.6,CCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,4,>98,
2170,A44B20,A44,B20,6.1,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccc(OCc4ccccc4)c(F)c3,30,6,>98,
2171,A44B21,A44,B21,4.2,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccccc3Oc4ccccc4,30,34,98,
2172,A44B22,A44,B22,3.9,Cc1cccc(C)c1c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,42,98,
2173,A44B23,A44,B23,4.9,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccc4OCOc4c3,30,15,>98,
2174,A44B24,A44,B24,4.5,COc1ccc(c(OC)c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,38,98,
2175,A44B25,A44,B25,6.5,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccc(OC(F)(F)F)cc3,30,2,>98,
2176,A44B26,A44,B26,Not Made,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3c(F)c(F)c(F)c(F)c3F,30,50,,
2177,A44B27,A44,B27,6,CC(=O)c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,8,>98,
2178,A44B28,A44,B28,4,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc(Cl)c3Cl,30,45,>98,
2179,A44B29,A44,B29,4.5,OC(=O)/C=C/c1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,35,>98,
2180,A44B30,A44,B30,6.2,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccc(/C=C/N(=O)=O)cc3,30,10,90,
2181,A44B31,A44,B31,5.1,COc1c(C)cc(cc1C)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,21,98,
2182,A44B32,A44,B32,4,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc4cccnc34,30,48,>98,
2183,A44B33,A44,B33,6,OCc1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,13,91,
2184,A44B34,A44,B34,4,COc1ccc(cc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O)C(C)C,30,40,>98,
2185,A44B35,A44,B35,4.5,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc4c5ccccc5sc34,30,27,>98,
2186,A44B36,A44,B36,4.1,COc1ccc(c(OC)c1OC)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,47,>98,
2187,A44B37,A44,B37,Inactive,COc1ccc(Cl)cc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,41,>98,
2188,A44B38,A44,B38,4.1,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc(C#N)c3,30,24,98,
2189,A44B39,A44,B39,4,CC(=O)c1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,43,>98,
2190,A44B40,A44,B40,4.5,NCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,25,94,
2191,A44B41,A44,B41,5.7,COC(=O)c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,11,96,
2192,A44B42,A44,B42,4.8,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cccc(OCc4ccccc4)c3,30,36,97,
2193,A44B43,A44,B43,5.2,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3cc(F)c(F)c(F)c3,30,19,>98,
2194,A44B44,A44,B44,4.3,Cc1cc(F)ccc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,28,97,
2195,A44B45,A44,B45,Not Made,OC(=O)[C@H](Cc1cccc(C#N)c1)NS(=O)(=O)c2ccc(cc2)c3ccc(F)c(C=O)c3,30,30,98,
2196,A44B46,A44,B46,4.2,COc1cccc(c1F)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,39,>98,
2197,A44B47,A44,B47,4.4,CCOC(=O)c1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,31,>98,
2198,A44B48,A44,B48,6.1,Cc1ccc(cc1F)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,7,90,
2199,A44B49,A44,B49,3.9,COc1c(F)cc(F)cc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,46,>98,
2200,A44B50,A44,B50,Not Made,Cc1ccc(F)c(c1Cl)c2ccc(cc2)S(=O)(=O)N[C@@H](Cc3cccc(C#N)c3)C(=O)O,30,49,,
2201,A45B01,A45,B01,6.1,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccccc3,36,12,95,
2202,A45B02,A45,B02,6.6,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccc(Br)cc3,36,5,>98,
2203,A45B03,A45,B03,4.9,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc(c3)N(=O)=O,36,16,98,
2204,A45B04,A45,B04,6.6,Cc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,9,96,
2205,A45B05,A45,B05,4.1,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc4c5ccccc5oc34,36,32,97,
2206,A45B06,A45,B06,4.7,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc4Sc5ccccc5Sc34,36,37,>98,
2207,A45B07,A45,B07,6.7,CSc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,1,94,
2208,A45B08,A45,B08,4.5,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc(c3)C(F)(F)F,36,33,96,
2209,A45B09,A45,B09,Not Made,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccccc3N(=O)=O,36,23,46,
2210,A45B10,A45,B10,4.8,Cc1ccc(cc1N(=O)=O)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,22,90,
2211,A45B11,A45,B11,5.4,CC(=O)Nc1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,17,98,
2212,A45B12,A45,B12,5.9,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc(F)c3,36,18,95,
2213,A45B13,A45,B13,4.1,COc1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,44,98,
2214,A45B14,A45,B14,4.3,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccccc3Cl,36,26,97,
2215,A45B15,A45,B15,5.5,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccccc3F,36,20,>98,
2216,A45B16,A45,B16,3.8,CCOc1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,29,>98,
2217,A45B17,A45,B17,5.9,OCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,14,96,
2218,A45B18,A45,B18,7,CCCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,3,>98,
2219,A45B19,A45,B19,7.1,CCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,4,>98,
2220,A45B20,A45,B20,6.9,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccc(OCc4ccccc4)c(F)c3,36,6,90,
2221,A45B21,A45,B21,4.3,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccccc3Oc4ccccc4,36,34,98,
2222,A45B22,A45,B22,Inactive,Cc1cccc(C)c1c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,42,93,
2223,A45B23,A45,B23,5.9,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccc4OCOc4c3,36,15,>98,
2224,A45B24,A45,B24,4.5,COc1ccc(c(OC)c1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,38,>98,
2225,A45B25,A45,B25,6.9,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccc(OC(F)(F)F)cc3,36,2,>98,
2226,A45B26,A45,B26,Not Made,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3c(F)c(F)c(F)c(F)c3F,36,50,84,
2227,A45B27,A45,B27,6.5,CC(=O)c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,8,97,
2228,A45B28,A45,B28,4.3,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc(Cl)c3Cl,36,45,>98,
2229,A45B29,A45,B29,4.5,OC(=O)/C=C/c1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,35,97,
2230,A45B30,A45,B30,6,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccc(/C=C/N(=O)=O)cc3,36,10,96,
2231,A45B31,A45,B31,4.9,COc1c(C)cc(cc1C)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,21,>98,
2232,A45B32,A45,B32,Inactive,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc4cccnc34,36,48,97,
2233,A45B33,A45,B33,6.4,OCc1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,13,>98,
2234,A45B34,A45,B34,4.4,COc1ccc(cc1c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O)C(C)C,36,40,>98,
2235,A45B35,A45,B35,4.3,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc4c5ccccc5sc34,36,27,97,
2236,A45B36,A45,B36,4.2,COc1ccc(c(OC)c1OC)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,47,98,Gen-1
2237,A45B37,A45,B37,4,COc1ccc(Cl)cc1c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,41,>98,
2238,A45B38,A45,B38,5.1,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc(C#N)c3,36,24,>98,
2239,A45B39,A45,B39,4,CC(=O)c1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,43,>98,
2240,A45B40,A45,B40,Not Made,NCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,25,83,
2241,A45B41,A45,B41,6.2,COC(=O)c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,11,95,
2242,A45B42,A45,B42,Not Made,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cccc(OCc4ccccc4)c3,36,36,83,
2243,A45B43,A45,B43,5.8,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3cc(F)c(F)c(F)c3,36,19,97,
2244,A45B44,A45,B44,4.4,Cc1cc(F)ccc1c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,28,>98,
2245,A45B45,A45,B45,Not Made,OC(=O)[C@H](CCCCNC(=O)c1cccnc1)NS(=O)(=O)c2ccc(cc2)c3ccc(F)c(C=O)c3,36,30,0,
2246,A45B46,A45,B46,4,COc1cccc(c1F)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,39,>98,
2247,A45B47,A45,B47,5,CCOC(=O)c1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,31,>98,
2248,A45B48,A45,B48,6.5,Cc1ccc(cc1F)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,7,>98,
2249,A45B49,A45,B49,4.3,COc1c(F)cc(F)cc1c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,46,96,
2250,A45B50,A45,B50,Not Made,Cc1ccc(F)c(c1Cl)c2ccc(cc2)S(=O)(=O)N[C@@H](CCCCNC(=O)c3cccnc3)C(=O)O,36,49,,
2251,A46B01,A46,B01,5.2,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccccc3,40,12,>98,
2252,A46B02,A46,B02,6.7,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccc(Br)cc3,40,5,>98,Gen-8
2253,A46B03,A46,B03,4.1,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc(c3)N(=O)=O,40,16,>98,
2254,A46B04,A46,B04,6,Cc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,9,>98,
2255,A46B05,A46,B05,3.8,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc4c5ccccc5oc34,40,32,>98,
2256,A46B06,A46,B06,Inactive,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc4Sc5ccccc5Sc34,40,37,92,
2257,A46B07,A46,B07,6.6,CSc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,1,>98,
2258,A46B08,A46,B08,Inactive,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc(c3)C(F)(F)F,40,33,>98,
2259,A46B09,A46,B09,5.6,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccccc3N(=O)=O,40,23,96,
2260,A46B10,A46,B10,4.3,Cc1ccc(cc1N(=O)=O)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,22,>98,
2261,A46B11,A46,B11,5,CC(=O)Nc1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,17,98,
2262,A46B12,A46,B12,4.9,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc(F)c3,40,18,>98,
2263,A46B13,A46,B13,Inactive,COc1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,44,>98,
2264,A46B14,A46,B14,Inactive,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccccc3Cl,40,26,>98,
2265,A46B15,A46,B15,4.7,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccccc3F,40,20,>98,
2266,A46B16,A46,B16,Inactive,CCOc1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,29,>98,
2267,A46B17,A46,B17,5.3,OCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,14,>98,
2268,A46B18,A46,B18,7,CCCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,3,98,
2269,A46B19,A46,B19,6.6,CCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,4,>98,
2270,A46B20,A46,B20,6.5,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccc(OCc4ccccc4)c(F)c3,40,6,>98,
2271,A46B21,A46,B21,Inactive,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccccc3Oc4ccccc4,40,34,>98,
2272,A46B22,A46,B22,4.2,Cc1cccc(C)c1c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,42,>98,
2273,A46B23,A46,B23,5.4,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccc4OCOc4c3,40,15,>98,
2274,A46B24,A46,B24,Inactive,COc1ccc(c(OC)c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,38,>98,
2275,A46B25,A46,B25,6.6,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccc(OC(F)(F)F)cc3,40,2,>98,
2276,A46B26,A46,B26,Not Made,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3c(F)c(F)c(F)c(F)c3F,40,50,,
2277,A46B27,A46,B27,6.1,CC(=O)c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,8,>98,
2278,A46B28,A46,B28,Inactive,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc(Cl)c3Cl,40,45,>98,
2279,A46B29,A46,B29,4.2,OC(=O)/C=C/c1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,35,>98,
2280,A46B30,A46,B30,6,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3ccc(/C=C/N(=O)=O)cc3,40,10,90,
2281,A46B31,A46,B31,4.3,COc1c(C)cc(cc1C)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,21,>98,
2282,A46B32,A46,B32,Assay Failed,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc4cccnc34,40,48,>98,
2283,A46B33,A46,B33,5.8,OCc1cccc(c1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,13,>98,
2284,A46B34,A46,B34,Inactive,COc1ccc(cc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O)C(C)C,40,40,>98,
2285,A46B35,A46,B35,4.8,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc4c5ccccc5sc34,40,27,98,
2286,A46B36,A46,B36,Inactive,COc1ccc(c(OC)c1OC)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,47,>98,
2287,A46B37,A46,B37,Inactive,COc1ccc(Cl)cc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,41,>98,
2288,A46B38,A46,B38,4.6,OC(=O)[C@H](Cn1cccn1)NS(=O)(=O)c2ccc(cc2)c3cccc(C#N)c3,40,24,>98,
2289,A46B39,A46,B39,Inactive,CC(=O)c1ccccc1c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,43,>98,
2290,A46B40,A46,B40,Not Assayed,NCc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@@H](Cn3cccn3)C(=O)O,40,25,>98,
